experiment	URposition	TypeNP	item	condition	Context	syntax	presenceToo	text	context	question	qType	design	 Time results were received.	 MD5 hash of participant's IP address.	 Controller name.	 Item number.	 Element number.	 Type.	 Group.	 Field name./ Sentence (or sentence MD5)./ Question (NULL if none).	 Field value./ Answer.	 Whether or not answer was correct (NULL if N/A).	 Time taken to answer.	Worker ID Number
veen4	object-even	Proper N	4	6	nonadditive	prenominal	Too	"Even Qatar, too."	"To host a soccer world cup, the candidate country needs to have a suitable climate. For 2022, the three candidates had unpleasant conditions. But FIFA eventually chose one. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739452	dd71d40e3f214819e30ab79e71626cb1	AJ	32	0	0-6	NULL	Please select a number	6	NULL	3932	A1NM7ZPZ3NH412	
veen4	object-even	Proper N	1	3	additive	postnominal	NoToo	"Obama, even."	People lined up at the climate conference to see government officials. Everyone saw several well known politicians. Nancy felt especially happy because she saw some of the really high profile politicians. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739452	dd71d40e3f214819e30ab79e71626cb1	AJ	5	0	0-3	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1NM7ZPZ3NH412	
veen4	object-even	Proper N	1	3	additive	postnominal	NoToo	"Obama, even."	People lined up at the climate conference to see government officials. Everyone saw several well known politicians. Nancy felt especially happy because she saw some of the really high profile politicians. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739452	dd71d40e3f214819e30ab79e71626cb1	AJ	5	0	0-3	NULL	Please select a number	7	NULL	2971	A1NM7ZPZ3NH412	
veen4	object-even	Proper N	3	7	additive	postnominal	Too	"Gary Kasparov even, too."	Tom participated in a chess tournament in which he did really well. He defeated multiple internationally renowned players.  	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739452	dd71d40e3f214819e30ab79e71626cb1	AJ	25	0	0-7	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1NM7ZPZ3NH412	
veen4	object-even	Proper N	3	7	additive	postnominal	Too	"Gary Kasparov even, too."	Tom participated in a chess tournament in which he did really well. He defeated multiple internationally renowned players.  	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739452	dd71d40e3f214819e30ab79e71626cb1	AJ	25	0	0-7	NULL	Please select a number	6	NULL	5520	A1NM7ZPZ3NH412	
veen4	object-even	Proper N	2	4	nonadditive	postnominal	NoToo	"Isaac, even. "	"It’s International Friendship day at school and each child is supposed to choose exactly one other student to hug. Alice has not been talking to Harry, Alfie, and Isaac for the past few months. She particularly does not like Isaac. But today, she decided that the only person she would hug is someone she didn’t normally talk to. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739452	dd71d40e3f214819e30ab79e71626cb1	AJ	14	0	0-4	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1NM7ZPZ3NH412	
veen4	object-even	Proper N	2	4	nonadditive	postnominal	NoToo	"Isaac, even. "	"It’s International Friendship day at school and each child is supposed to choose exactly one other student to hug. Alice has not been talking to Harry, Alfie, and Isaac for the past few months. She particularly does not like Isaac. But today, she decided that the only person she would hug is someone she didn’t normally talk to. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739452	dd71d40e3f214819e30ab79e71626cb1	AJ	14	0	0-4	NULL	Please select a number	6	NULL	7885	A1NM7ZPZ3NH412	
veen4	object-even	Indefinite	9	2	nonadditive	prenominal	NoToo	Even a six.	I was playing a dice game with some friends where each of us had to throw one die and the one with the highest number would win. I was first and I rolled a high number. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739452	dd71d40e3f214819e30ab79e71626cb1	AJ	68	0	0-2	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1NM7ZPZ3NH412	
veen4	object-even	Indefinite	9	2	nonadditive	prenominal	NoToo	Even a six.	I was playing a dice game with some friends where each of us had to throw one die and the one with the highest number would win. I was first and I rolled a high number. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739452	dd71d40e3f214819e30ab79e71626cb1	AJ	68	0	0-2	NULL	Please select a number	5	NULL	6309	A1NM7ZPZ3NH412	
veen4	object-even	Indefinite	8	8	nonadditive	postnominal	Too	"A gold medal even, too."	"Each member of the Dutch speed skating team won exactly one medal: bronze, silver, or gold. Mary, who was trying out for the team, did particularly well and also ended up winning a medal. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739452	dd71d40e3f214819e30ab79e71626cb1	AJ	66	0	0-8	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1NM7ZPZ3NH412	
veen4	object-even	Indefinite	8	8	nonadditive	postnominal	Too	"A gold medal even, too."	"Each member of the Dutch speed skating team won exactly one medal: bronze, silver, or gold. Mary, who was trying out for the team, did particularly well and also ended up winning a medal. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739452	dd71d40e3f214819e30ab79e71626cb1	AJ	66	0	0-8	NULL	Please select a number	6	NULL	12325	A1NM7ZPZ3NH412	
veen4	object-even	Indefinite	5	1	additive	prenominal	NoToo	Even a university professor.	The director of our high school has been looking for a number of teachers for a long time. He eventually hired a number of people to teach various courses. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739452	dd71d40e3f214819e30ab79e71626cb1	AJ	35	0	0-1	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1NM7ZPZ3NH412	
veen4	object-even	Indefinite	5	1	additive	prenominal	NoToo	Even a university professor.	The director of our high school has been looking for a number of teachers for a long time. He eventually hired a number of people to teach various courses. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739452	dd71d40e3f214819e30ab79e71626cb1	AJ	35	0	0-1	NULL	Please select a number	7	NULL	6073	A1NM7ZPZ3NH412	
veen4	object-even	Indefinite	5	5	additive	prenominal	Too	"Even a university professor, too."	The director of our high school has been looking for a number of teachers for a long time. He eventually hired a number of people to teach various courses. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739452	dd71d40e3f214819e30ab79e71626cb1	AJ	39	0	0-5	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1NM7ZPZ3NH412	
veen4	object-even	Indefinite	5	5	additive	prenominal	Too	"Even a university professor, too."	The director of our high school has been looking for a number of teachers for a long time. He eventually hired a number of people to teach various courses. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739452	dd71d40e3f214819e30ab79e71626cb1	AJ	39	0	0-5	NULL	Please select a number	6	NULL	5676	A1NM7ZPZ3NH412	
veen4	object-even	Proper N	2	6	nonadditive	prenominal	Too	"Even Isaac, too."	"It’s International Friendship day at school and each child is supposed to choose exactly one other student to hug. Alice has not been talking to Harry, Alfie, and Isaac for the past few months. She particularly does not like Isaac. But today, she decided that the only person she would hug is someone she didn’t normally talk to. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739452	dd71d40e3f214819e30ab79e71626cb1	AJ	16	0	0-6	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1NM7ZPZ3NH412	
veen4	object-even	Proper N	2	6	nonadditive	prenominal	Too	"Even Isaac, too."	"It’s International Friendship day at school and each child is supposed to choose exactly one other student to hug. Alice has not been talking to Harry, Alfie, and Isaac for the past few months. She particularly does not like Isaac. But today, she decided that the only person she would hug is someone she didn’t normally talk to. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739452	dd71d40e3f214819e30ab79e71626cb1	AJ	16	0	0-6	NULL	Please select a number	6	NULL	7048	A1NM7ZPZ3NH412	
veen4	object-even	Indefinite	6	3	additive	postnominal	NoToo	"An A+, even."	I took many courses last semester. The final exams were extremely difficult. I was really worried I would fail the semester. But I actually got some good grades. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739452	dd71d40e3f214819e30ab79e71626cb1	AJ	45	0	0-3	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1NM7ZPZ3NH412	
veen4	object-even	Indefinite	6	3	additive	postnominal	NoToo	"An A+, even."	I took many courses last semester. The final exams were extremely difficult. I was really worried I would fail the semester. But I actually got some good grades. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739452	dd71d40e3f214819e30ab79e71626cb1	AJ	45	0	0-3	NULL	Please select a number	6	NULL	6096	A1NM7ZPZ3NH412	
veen4	object-even	Indefinite	9	7	additive	postnominal	Too	"A six even, too."	I was playing a dice game with some friends where each of us had to throw three dice at the same time and the one with the biggest total would win. I rolled good numbers. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739452	dd71d40e3f214819e30ab79e71626cb1	AJ	73	0	0-7	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1NM7ZPZ3NH412	
veen4	object-even	Indefinite	9	7	additive	postnominal	Too	"A six even, too."	I was playing a dice game with some friends where each of us had to throw three dice at the same time and the one with the biggest total would win. I rolled good numbers. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739452	dd71d40e3f214819e30ab79e71626cb1	AJ	73	0	0-7	NULL	Please select a number	5	NULL	6903	A1NM7ZPZ3NH412	
veen4	object-even	Proper N	3	4	nonadditive	postnominal	NoToo	"Gary Kasparov, even."	Tom made it to the semi-finals in a chess tournament where he had to beat only one person to reach the final match. He did very well because he defeated an internationally renowned chess champion. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739452	dd71d40e3f214819e30ab79e71626cb1	AJ	22	0	0-4	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1NM7ZPZ3NH412	
veen4	object-even	Proper N	3	4	nonadditive	postnominal	NoToo	"Gary Kasparov, even."	Tom made it to the semi-finals in a chess tournament where he had to beat only one person to reach the final match. He did very well because he defeated an internationally renowned chess champion. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739452	dd71d40e3f214819e30ab79e71626cb1	AJ	22	0	0-4	NULL	Please select a number	6	NULL	8080	A1NM7ZPZ3NH412	
veen4	object-even	Proper N	2	2	nonadditive	prenominal	NoToo	Even Isaac.	"It’s International Friendship day at school and each child is supposed to choose exactly one other student to hug. Alice has not been talking to Harry, Alfie, and Isaac for the past few months. She particularly does not like Isaac. But today, she decided that the only person she would hug is someone she didn’t normally talk to. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739452	dd71d40e3f214819e30ab79e71626cb1	AJ	12	0	0-2	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1NM7ZPZ3NH412	
veen4	object-even	Proper N	2	2	nonadditive	prenominal	NoToo	Even Isaac.	"It’s International Friendship day at school and each child is supposed to choose exactly one other student to hug. Alice has not been talking to Harry, Alfie, and Isaac for the past few months. She particularly does not like Isaac. But today, she decided that the only person she would hug is someone she didn’t normally talk to. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739452	dd71d40e3f214819e30ab79e71626cb1	AJ	12	0	0-2	NULL	Please select a number	7	NULL	5581	A1NM7ZPZ3NH412	
